Trip_ID,Pickup_DateTime,Drop_DateTime,Pickup_Location,Drop_Location,City,Fare_Amount,Payment_Type
T001638,2024-09-05 19:19:00,2024-09-05 20:38:00,Kempegowda Airport,Cubbon Park,Bangalore,480.8,Online
T001446,2024-09-04 08:07:00,2024-09-04 08:47:00,Koramangala,Lalbagh,Bangalore,440.82,Online
T006099,2024-09-18 09:31:00,2024-09-18 10:36:00,FC Road,Pune Station,Pune,547.75,Online
T006642,2024-09-07 20:57:00,2024-09-07 21:47:00,Begumpet,Apollo Hospitals,Hyderabad,-27.686736904589477,Online
T004742,2024-09-15 08:33:00,2024-09-15 09:42:00,Baner,MG Road,Pune,561.34,Cash
T003645,2024-09-12 19:03:00,2024-09-12 19:46:00,MG Road,Victoria Hospital,Bangalore,357.82,Online
T003894,2024-09-12 08:04:00,2024-09-12 08:46:00,Worli,Mall,Mumbai,378.02,Online
T006646,2024-09-11 07:27:00,2024-09-11 07:37:00,Chennai Airport,IIT Madras,Chennai,-26.5460903747962,Online
T004511,2024-09-14 09:04:00,2024-09-14 09:51:00,Connaught Place,Five Star Hotel,Delhi,1317.25,Online
T002851,2024-09-09 19:14:00,2024-09-09 20:36:00,OMR,Apollo Hospital,Chennai,599.75,Online
T006370,2024-09-19 19:30:00,2024-09-19 19:46:00,Koramangala,ITC Gardenia,Bangalore,175.73,Online
T005146,2024-09-16 14:18:00,2024-09-16 14:40:00,T Nagar,Chepauk Stadium,Chennai,437.85,Online
T006626,2024-09-20 21:53:00,2024-09-20 22:47:00,Noida,Red Fort,Delhi,564.29,Online
T001705,2024-09-05 21:00:00,2024-09-05 22:19:00,Baner,Phoenix Mall,Pune,532.95,Cash
T001180,2024-09-04 10:43:00,2024-09-04 11:44:00,Banashankari,Manyata Tech Park,Bangalore,566.78,Cash
T001064,2024-09-03 08:10:00,2024-09-03 08:44:00,OMR,Fort St George,Chennai,415.92,Cash
T003880,2024-09-12 00:39:00,2024-09-12 01:18:00,Koregaon Park,COEP Campus,Pune,324.49,Cash
T004502,2024-09-14 16:46:00,2024-09-14 16:57:00,Porur,IIT Madras,Chennai,340.0,Cash
T005821,2024-09-17 21:23:00,2024-09-17 22:27:00,LB Nagar,Secunderabad Station,Hyderabad,577.94,Cash
T005633,2024-09-17 23:17:00,2024-09-18 00:20:00,Indiranagar,Victoria Hospital,Bangalore,818.31,Online
T000078,2024-09-01 01:13:00,2024-09-01 01:54:00,Whitefield,Cubbon Park,Bangalore,692.79,Online
T003882,2024-09-12 18:40:00,2024-09-12 19:06:00,Koramangala,Chinnaswamy Stadium,Bangalore,693.17,Online
T005977,2024-09-18 19:59:00,2024-09-18 20:41:00,Banjara Hills,Charminar,Hyderabad,499.21,Cash
T003223,2024-09-10 18:08:00,2024-09-10 18:41:00,Downtown,Station,Mumbai,649.65,Online
T004034,2024-09-13 16:13:00,2024-09-13 17:09:00,Adyar,IIT Madras,Chennai,534.94,Cash
T006618,2024-09-20 12:39:00,2024-09-20 14:01:00,Banjara Hills,Charminar,Hyderabad,745.57,Online
T005940,2024-09-18 13:25:00,2024-09-18 14:34:00,Lajpat Nagar,Five Star Hotel,Delhi,856.09,Cash
T006429,2024-09-20 10:04:00,2024-09-20 11:15:00,Aundh,Ruby Hall Clinic,Pune,390.1,Cash
T004027,2024-09-13 07:46:00,2024-09-13 07:59:00,Kempegowda Airport,IISc Campus,Bangalore,502.5,Online
T000772,2024-09-03 09:48:00,2024-09-03 10:48:00,T Nagar,Express Avenue,Chennai,599.17,Online
T002694,2024-09-09 07:45:00,2024-09-09 09:14:00,Aundh,MG Road,Pune,498.51,Cash
T005153,2024-09-16 16:20:00,2024-09-16 16:56:00,Banjara Hills,Secunderabad Station,Hyderabad,398.04,Cash
T003876,2024-09-12 16:51:00,2024-09-12 18:12:00,Noida,Metro Station,Delhi,738.87,Online
T003515,2024-09-11 20:26:00,2024-09-11 21:36:00,Powai,Market,Mumbai,1330.34,Cash
T004619,2024-09-14 04:39:00,2024-09-14 05:03:00,Janakpuri,Metro Station,Delhi,585.89,Online
T002292,2024-09-07 15:05:00,2024-09-07 15:50:00,Chennai Airport,Marina Beach,Chennai,552.5,Online
T006522,2024-09-20 12:28:00,2024-09-20 13:00:00,Koramangala,Chinnaswamy Stadium,Bangalore,339.38,Cash
T003934,2024-09-13 21:12:00,2024-09-13 21:25:00,Gachibowli,ITC Kakatiya,Hyderabad,476.91,Cash
T006737,2024-09-05 04:27:00,2024-09-05 04:39:00,Gurgaon,India Gate,Delhi,-0.5,Online
T001454,2024-09-04 20:06:00,2024-09-04 20:57:00,Kondapur,Laad Bazaar,Hyderabad,454.87,Online
T001035,2024-09-03 19:28:00,2024-09-03 19:54:00,Kempegowda Airport,Victoria Hospital,Bangalore,436.99,Cash
T005503,2024-09-17 10:32:00,2024-09-17 11:30:00,Rajiv Gandhi Airport,Golconda Fort,Hyderabad,490.94,Online
T005575,2024-09-17 18:03:00,2024-09-17 18:56:00,Hadapsar,Ruby Hall Clinic,Pune,494.07,Online
T003117,2024-09-10 06:15:00,2024-09-10 07:01:00,Baner,Pashan Lake,Pune,641.91,Online
T005847,2024-09-17 10:46:00,2024-09-17 11:30:00,Baner,Ruby Hall Clinic,Pune,388.95,Cash
T001350,2024-09-04 19:43:00,2024-09-04 20:43:00,Anna Nagar,Apollo Hospital,Chennai,589.9,Cash
T003106,2024-09-10 20:13:00,2024-09-10 21:25:00,Worli,Stadium,Mumbai,610.84,Online
T001701,2024-09-05 11:49:00,2024-09-05 12:44:00,Tambaram,Pondy Bazaar,Chennai,577.95,Online
T000124,2024-09-01 21:47:00,2024-09-01 22:48:00,Bandra,Station,Mumbai,683.19,Online
T004699,2024-09-14 18:48:00,2024-09-14 19:34:00,Dwarka,Five Star Hotel,Delhi,683.6,Cash
T000941,2024-09-03 13:34:00,2024-09-03 14:26:00,Velachery,IT Corridor,Chennai,412.27,Online
T001467,2024-09-04 15:17:00,2024-09-04 15:27:00,Connaught Place,AIIMS,Delhi,185.68,Cash
T002075,2024-09-07 21:54:00,2024-09-07 23:12:00,Jubilee Hills,Lumbini Park,Hyderabad,869.92,Online
T003250,2024-09-10 08:46:00,2024-09-10 09:56:00,Thane,Station,Mumbai,967.68,Online
T001929,2024-09-06 17:23:00,2024-09-06 17:43:00,Connaught Place,India Gate,Delhi,535.02,Online
T000912,2024-09-03 02:50:00,2024-09-03 03:22:00,Downtown,Stadium,Mumbai,742.95,Online
T003523,2024-09-12 18:28:00,2024-09-12 19:42:00,Wakad,Aga Khan Palace,Pune,525.63,Cash
T005661,2024-09-17 11:55:00,2024-09-17 12:17:00,Begumpet,Lumbini Park,Hyderabad,396.14,Cash
T000105,2024-09-01 16:15:00,2024-09-01 16:27:00,Downtown,Hotel,Mumbai,412.31,Online
T004533,2024-09-14 16:08:00,2024-09-14 16:57:00,Airport,Port,Mumbai,712.12,Online
T005713,2024-09-17 12:19:00,2024-09-17 13:07:00,Dadar,Station,Mumbai,602.26,Online
T006427,2024-09-20 17:43:00,2024-09-20 17:54:00,Karol Bagh,Tech Park,Delhi,450.66,Online
T006602,2024-09-20 07:00:00,2024-09-20 08:13:00,Malleshwaram,ITC Gardenia,Bangalore,683.71,Cash
T003459,2024-09-11 09:03:00,2024-09-11 10:02:00,Baner,COEP Campus,Pune,844.35,Cash
T001707,2024-09-05 19:28:00,2024-09-05 20:04:00,T Nagar,Apollo Hospital,Chennai,382.92,Cash
T003505,2024-09-11 20:22:00,2024-09-11 21:21:00,Bandra,Station,Mumbai,651.3,Cash
T006585,2024-09-20 18:55:00,2024-09-20 19:48:00,Banashankari,Lalbagh,Bangalore,308.58,Online
T000031,2024-09-01 12:12:00,2024-09-01 13:16:00,Whitefield,UB City Mall,Bangalore,749.24,Online
T006727,2024-09-12 07:19:00,2024-09-12 08:30:00,Aundh,MG Road,Pune,-0.5,Online
T004448,2024-09-14 22:04:00,2024-09-14 23:11:00,Banjara Hills,University of Hyderabad,Hyderabad,679.65,Online
T006275,2024-09-19 06:38:00,2024-09-19 07:08:00,Kukatpally,Charminar,Hyderabad,588.13,Online
T001288,2024-09-04 09:25:00,2024-09-04 10:20:00,Janakpuri,Shopping Mall,Delhi,426.72,Online
T000102,2024-09-01 21:20:00,2024-09-01 22:15:00,Dwarka,Chandni Chowk,Delhi,390.54,Cash
T000863,2024-09-03 18:29:00,2024-09-03 19:35:00,Porur,Taj Coromandel,Chennai,615.71,Online
T000046,2024-09-01 14:20:00,2024-09-01 15:01:00,Deccan,JW Marriott,Pune,473.44,Online
T002308,2024-09-07 20:22:00,2024-09-07 20:40:00,Airport,Hospital,Mumbai,590.07,Online
T003893,2024-09-12 12:09:00,2024-09-12 12:40:00,Velachery,Marina Beach,Chennai,528.28,Cash
T006545,2024-09-20 21:32:00,2024-09-20 22:32:00,Janakpuri,Red Fort,Delhi,392.65,Online
T003021,2024-09-10 19:06:00,2024-09-10 20:17:00,Connaught Place,Lotus Temple,Delhi,759.65,Cash
T000265,2024-09-01 17:04:00,2024-09-01 17:37:00,T Nagar,Fort St George,Chennai,575.17,Cash
T000368,2024-09-01 21:13:00,2024-09-01 22:26:00,OMR,Central Station,Chennai,869.62,Online
T004455,2024-09-14 16:10:00,2024-09-14 17:25:00,Koramangala,KR Market,Bangalore,715.05,Online
T001527,2024-09-05 17:11:00,2024-09-05 17:23:00,Pune Airport,Pune Station,Pune,94.52,Online
T005452,2024-09-17 12:23:00,2024-09-17 13:53:00,Janakpuri,Red Fort,Delhi,864.08,Online
T004248,2024-09-13 00:18:00,2024-09-13 00:32:00,Tambaram,Taj Coromandel,Chennai,278.96,Cash
T006395,2024-09-19 20:36:00,2024-09-19 21:07:00,T Nagar,Chepauk Stadium,Chennai,510.6,Online
T001184,2024-09-04 19:58:00,2024-09-04 20:15:00,Malleshwaram,Chinnaswamy Stadium,Bangalore,272.77,Online
T006020,2024-09-18 22:12:00,2024-09-18 23:03:00,Karol Bagh,Metro Station,Delhi,700.45,Cash
T006586,2024-09-20 08:38:00,2024-09-20 09:24:00,Pune Airport,Aga Khan Palace,Pune,292.24,Cash
T002376,2024-09-07 09:28:00,2024-09-07 10:52:00,Jubilee Hills,Secunderabad Station,Hyderabad,740.16,Online
T002732,2024-09-09 19:41:00,2024-09-09 19:56:00,Hadapsar,Aga Khan Palace,Pune,397.9,Online
T005943,2024-09-18 22:17:00,2024-09-18 23:41:00,Rohini,DU Campus,Delhi,710.83,Cash
T005858,2024-09-17 19:26:00,2024-09-17 20:23:00,Indiranagar,UB City Mall,Bangalore,797.01,Online
T000906,2024-09-03 18:11:00,2024-09-03 19:39:00,Pune Airport,Rajiv Gandhi IT Park,Pune,339.28,Cash
T001554,2024-09-05 16:43:00,2024-09-05 17:12:00,Colaba,Hospital,Mumbai,673.16,Online
T002309,2024-09-07 23:37:00,2024-09-08 00:01:00,Janakpuri,Five Star Hotel,Delhi,318.52,Online
T004720,2024-09-15 08:09:00,2024-09-15 09:24:00,Kondapur,Charminar,Hyderabad,802.32,Online
T006064,2024-09-18 19:47:00,2024-09-18 21:01:00,Malleshwaram,KR Market,Bangalore,1003.38,Cash
T005946,2024-09-18 18:12:00,2024-09-18 18:44:00,Bandra,Beach,Mumbai,638.58,Online
T004354,2024-09-14 08:54:00,2024-09-14 09:54:00,Bandra,Stadium,Mumbai,296.52,Online
T000144,2024-09-01 08:39:00,2024-09-01 09:07:00,Dadar,Port,Mumbai,536.37,Online
T000556,2024-09-02 18:23:00,2024-09-02 19:03:00,Begumpet,Golconda Fort,Hyderabad,591.67,Online
T000190,2024-09-01 19:06:00,2024-09-01 19:57:00,Kukatpally,Secunderabad Station,Hyderabad,1114.76,Online
T004301,2024-09-13 23:57:00,2024-09-14 01:11:00,Bandra,Hotel,Mumbai,469.06,Online
T002269,2024-09-07 05:44:00,2024-09-07 06:35:00,Chennai Airport,IT Corridor,Chennai,502.12,Online
T001629,2024-09-05 20:43:00,2024-09-05 22:10:00,Deccan,Phoenix Mall,Pune,864.02,Online
T006182,2024-09-19 16:24:00,2024-09-19 17:05:00,OMR,Chepauk Stadium,Chennai,355.1,Online
T003306,2024-09-11 08:00:00,2024-09-11 08:22:00,Rohini,Five Star Hotel,Delhi,604.68,Online
T006034,2024-09-18 07:08:00,2024-09-18 08:00:00,Kothrud,MG Road,Pune,587.53,Online
T004245,2024-09-13 05:37:00,2024-09-13 06:53:00,Janakpuri,Shopping Mall,Delhi,741.6,Online
T001147,2024-09-04 19:34:00,2024-09-04 20:09:00,Uppal,Forum Mall,Hyderabad,345.74,Cash
T002974,2024-09-10 13:38:00,2024-09-10 14:10:00,Noida,Tech Park,Delhi,451.76,Online
T002445,2024-09-08 22:21:00,2024-09-08 23:04:00,Karol Bagh,Red Fort,Delhi,648.17,Cash
T001364,2024-09-04 19:37:00,2024-09-04 20:18:00,Deccan,Ruby Hall Clinic,Pune,470.07,Cash
T006732,2024-09-09 09:00:00,2024-09-09 09:35:00,Jayanagar,Cubbon Park,Bangalore,-0.5,Online
T004398,2024-09-14 18:18:00,2024-09-14 19:20:00,Gachibowli,Golconda Fort,Hyderabad,884.85,Cash
T006209,2024-09-19 22:01:00,2024-09-19 23:24:00,Viman Nagar,Pashan Lake,Pune,600.32,Cash
T002439,2024-09-08 20:30:00,2024-09-08 21:27:00,Dwarka,India Gate,Delhi,835.08,Online
T005915,2024-09-18 14:04:00,2024-09-18 14:32:00,HSR Layout,Manyata Tech Park,Bangalore,516.77,Cash
T000217,2024-09-01 10:48:00,2024-09-01 12:15:00,Banashankari,Victoria Hospital,Bangalore,768.19,Online
T005514,2024-09-17 18:36:00,2024-09-17 19:57:00,LB Nagar,Lumbini Park,Hyderabad,1396.18,Online
T001097,2024-09-04 17:34:00,2024-09-04 18:48:00,Kurla,Mall,Mumbai,417.81,Cash
T002969,2024-09-10 21:32:00,2024-09-10 22:31:00,Airport,Office Complex,Mumbai,359.39,Online
T005020,2024-09-15 08:10:00,2024-09-15 09:04:00,Karol Bagh,Shopping Mall,Delhi,804.46,Online
T003697,2024-09-12 22:04:00,2024-09-12 22:20:00,Bandra,Market,Mumbai,529.18,Online
T000767,2024-09-03 00:49:00,2024-09-03 01:24:00,Airport,Station,Mumbai,511.41,Online
T004774,2024-09-15 19:58:00,2024-09-15 20:56:00,Anna Nagar,Chepauk Stadium,Chennai,862.43,Online
T005761,2024-09-17 09:29:00,2024-09-17 09:41:00,Chennai Airport,Express Avenue,Chennai,186.56,Online
T002485,2024-09-08 15:54:00,2024-09-08 16:08:00,Koramangala,KR Market,Bangalore,511.6,Online
T006493,2024-09-20 20:03:00,2024-09-20 20:35:00,Chennai Airport,Central Station,Chennai,446.74,Online
T003136,2024-09-10 03:14:00,2024-09-10 03:35:00,Wakad,COEP Campus,Pune,373.98,Online
T002757,2024-09-09 16:07:00,2024-09-09 17:08:00,Hadapsar,Phoenix Mall,Pune,529.21,Cash
T004964,2024-09-15 19:14:00,2024-09-15 20:13:00,Uppal,Apollo Hospitals,Hyderabad,595.09,Cash
T005033,2024-09-15 14:09:00,2024-09-15 14:43:00,Hadapsar,JW Marriott,Pune,342.02,Online
T001730,2024-09-06 17:54:00,2024-09-06 18:16:00,Noida,Metro Station,Delhi,397.51,Online
T003429,2024-09-11 12:40:00,2024-09-11 13:07:00,Andheri,Hotel,Mumbai,260.39,Online
T005838,2024-09-17 08:43:00,2024-09-17 09:17:00,Connaught Place,Metro Station,Delhi,609.5,Online
T002333,2024-09-07 18:25:00,2024-09-07 19:31:00,Aundh,COEP Campus,Pune,618.78,Cash
T004013,2024-09-13 09:01:00,2024-09-13 09:28:00,Andheri,Hotel,Mumbai,389.24,Online
T005500,2024-09-17 17:04:00,2024-09-17 17:48:00,Kondapur,Lumbini Park,Hyderabad,308.44,Online
T001208,2024-09-04 18:27:00,2024-09-04 18:52:00,Chennai Airport,Marina Beach,Chennai,517.44,Cash
T003485,2024-09-11 00:00:00,2024-09-11 00:49:00,Electronic City,Victoria Hospital,Bangalore,328.24,Cash
T005277,2024-09-16 10:34:00,2024-09-16 11:07:00,Worli,Hospital,Mumbai,645.86,Cash
T005101,2024-09-15 11:51:00,2024-09-15 13:01:00,Connaught Place,Lotus Temple,Delhi,860.67,Cash
T002947,2024-09-10 19:29:00,2024-09-10 20:19:00,Gachibowli,University of Hyderabad,Hyderabad,595.17,Online
T000765,2024-09-03 08:14:00,2024-09-03 08:34:00,Gachibowli,Lumbini Park,Hyderabad,231.38,Online
T005106,2024-09-15 06:13:00,2024-09-15 07:31:00,Chennai Airport,Taj Coromandel,Chennai,661.76,Online
T001509,2024-09-05 17:46:00,2024-09-05 19:06:00,Worli,Market,Mumbai,577.29,Online
T006362,2024-09-19 15:16:00,2024-09-19 16:39:00,Airport,Hotel,Mumbai,1178.36,Online
T001704,2024-09-05 18:48:00,2024-09-05 19:43:00,OMR,Fort St George,Chennai,721.72,Online
T003577,2024-09-12 22:54:00,2024-09-12 23:15:00,FC Road,Pashan Lake,Pune,384.2,Cash
T006725,2024-09-18 18:55:00,2024-09-18 19:19:00,Malleshwaram,Commercial Street,Bangalore,0.0,Cash
T006495,2024-09-20 08:08:00,2024-09-20 09:21:00,Gurgaon,AIIMS,Delhi,1209.02,Online
T001013,2024-09-03 19:29:00,2024-09-03 19:42:00,Velachery,Central Station,Chennai,891.31,Online
T006336,2024-09-19 13:16:00,2024-09-19 14:15:00,Pune Airport,Pashan Lake,Pune,391.31,Online
T004817,2024-09-15 07:04:00,2024-09-15 07:54:00,Wakad,Ruby Hall Clinic,Pune,341.02,Online
T006396,2024-09-19 20:20:00,2024-09-19 20:50:00,Downtown,University,Mumbai,644.68,Online
T001362,2024-09-04 19:45:00,2024-09-04 20:34:00,Deccan,Ruby Hall Clinic,Pune,632.73,Online
T001343,2024-09-04 17:25:00,2024-09-04 18:31:00,Secunderabad,Charminar,Hyderabad,567.05,Online
T006532,2024-09-20 17:32:00,2024-09-20 18:04:00,Bandra,Market,Mumbai,226.79,Cash
T001471,2024-09-04 16:25:00,2024-09-04 17:11:00,Begumpet,Forum Mall,Hyderabad,482.24,Online
T004279,2024-09-13 23:24:00,2024-09-14 00:15:00,Kurla,Station,Mumbai,473.0,Online
T004289,2024-09-13 09:43:00,2024-09-13 10:28:00,Chennai Airport,IT Corridor,Chennai,538.25,Cash
T001271,2024-09-04 16:17:00,2024-09-04 17:28:00,Rohini,Five Star Hotel,Delhi,733.41,Online
T003132,2024-09-10 16:38:00,2024-09-10 18:01:00,FC Road,Ruby Hall Clinic,Pune,574.55,Cash
T005487,2024-09-17 14:28:00,2024-09-17 14:43:00,Gachibowli,Golconda Fort,Hyderabad,414.85,Cash
T005655,2024-09-17 12:25:00,2024-09-17 12:42:00,OMR,Apollo Hospital,Chennai,250.82,Online
T005345,2024-09-16 10:09:00,2024-09-16 10:57:00,Kurla,Port,Mumbai,468.34,Online
T002563,2024-09-08 12:47:00,2024-09-08 13:42:00,LB Nagar,University of Hyderabad,Hyderabad,581.25,Online
T005220,2024-09-16 16:01:00,2024-09-16 17:19:00,Begumpet,Lumbini Park,Hyderabad,291.01,Online
T003729,2024-09-12 20:55:00,2024-09-12 21:52:00,Karol Bagh,AIIMS,Delhi,583.38,Online
T003323,2024-09-11 05:29:00,2024-09-11 06:19:00,Mylapore,Marina Beach,Chennai,720.72,Online
T003700,2024-09-12 18:35:00,2024-09-12 19:21:00,Rajiv Gandhi Airport,HITEC City,Hyderabad,608.72,Online
T002729,2024-09-09 09:38:00,2024-09-09 10:22:00,Lajpat Nagar,Five Star Hotel,Delhi,883.43,Online
T000106,2024-09-01 05:02:00,2024-09-01 06:25:00,Porur,IT Corridor,Chennai,1040.04,Online
T001217,2024-09-04 23:53:00,2024-09-05 01:14:00,Gurgaon,Shopping Mall,Delhi,957.57,Cash
T004103,2024-09-13 08:44:00,2024-09-13 10:07:00,LB Nagar,University of Hyderabad,Hyderabad,416.22,Online
T003406,2024-09-11 16:06:00,2024-09-11 16:34:00,Dadar,Office Complex,Mumbai,785.34,Online
T000849,2024-09-03 22:23:00,2024-09-03 23:18:00,Dadar,Stadium,Mumbai,488.45,Cash
T003500,2024-09-11 18:47:00,2024-09-11 20:09:00,Banashankari,Chinnaswamy Stadium,Bangalore,1252.13,Online
T002477,2024-09-08 17:05:00,2024-09-08 17:55:00,Guindy,Pondy Bazaar,Chennai,719.16,Online
T003742,2024-09-12 10:46:00,2024-09-12 11:21:00,Kondapur,HITEC City,Hyderabad,467.02,Online
T001045,2024-09-03 11:08:00,2024-09-03 11:28:00,MG Road,IISc Campus,Bangalore,308.07,Online
T000493,2024-09-02 22:45:00,2024-09-02 23:10:00,Aundh,JW Marriott,Pune,427.25,Online
T002059,2024-09-07 22:46:00,2024-09-08 00:01:00,MG Road,IISc Campus,Bangalore,371.6,Online
T005272,2024-09-16 09:47:00,2024-09-16 10:45:00,Kothrud,Ruby Hall Clinic,Pune,342.99,Online
T000826,2024-09-03 05:39:00,2024-09-03 06:00:00,Porur,Chepauk Stadium,Chennai,487.68,Online
T003267,2024-09-10 14:26:00,2024-09-10 14:40:00,Electronic City,IISc Campus,Bangalore,133.04,Online
T003164,2024-09-10 20:47:00,2024-09-10 21:34:00,MG Road,Chinnaswamy Stadium,Bangalore,562.88,Cash
T001618,2024-09-05 16:59:00,2024-09-05 17:21:00,Chennai Airport,Pondy Bazaar,Chennai,295.66,Online
T006575,2024-09-20 01:18:00,2024-09-20 02:32:00,Tambaram,Apollo Hospital,Chennai,577.97,Online
T000944,2024-09-03 09:24:00,2024-09-03 10:14:00,Koramangala,IISc Campus,Bangalore,603.45,Cash
T001267,2024-09-04 21:09:00,2024-09-04 21:47:00,Rajiv Gandhi Airport,Laad Bazaar,Hyderabad,539.99,Online
T000946,2024-09-03 15:55:00,2024-09-03 16:18:00,HSR Layout,Lalbagh,Bangalore,559.22,Online
T002326,2024-09-07 19:07:00,2024-09-07 20:00:00,Pune Airport,Phoenix Mall,Pune,506.76,Cash
T003843,2024-09-12 10:02:00,2024-09-12 10:49:00,Thane,Office Complex,Mumbai,370.99,Online
T000157,2024-09-01 08:41:00,2024-09-01 09:42:00,Velachery,Chepauk Stadium,Chennai,1149.13,Online
T004287,2024-09-13 16:26:00,2024-09-13 17:22:00,Electronic City,Manyata Tech Park,Bangalore,808.86,Cash
T005537,2024-09-17 09:45:00,2024-09-17 10:39:00,Aundh,MG Road,Pune,549.27,Online
T000377,2024-09-01 21:35:00,2024-09-01 21:51:00,Wakad,COEP Campus,Pune,194.18,Online
T000949,2024-09-03 22:06:00,2024-09-03 22:39:00,Jayanagar,ITC Gardenia,Bangalore,505.71,Online
T002667,2024-09-09 14:14:00,2024-09-09 14:30:00,Banjara Hills,Secunderabad Station,Hyderabad,396.05,Online
T006075,2024-09-18 07:14:00,2024-09-18 08:21:00,Bandra,Hospital,Mumbai,623.27,Online
T004199,2024-09-13 14:48:00,2024-09-13 15:15:00,Kondapur,ITC Kakatiya,Hyderabad,365.11,Online
T001768,2024-09-06 09:30:00,2024-09-06 09:56:00,Janakpuri,Chandni Chowk,Delhi,524.33,Cash
T001388,2024-09-04 18:31:00,2024-09-04 18:59:00,Baner,Phoenix Mall,Pune,177.83,Online
T002087,2024-09-07 20:48:00,2024-09-07 21:57:00,Porur,Taj Coromandel,Chennai,495.11,Cash
T001130,2024-09-04 19:49:00,2024-09-04 20:18:00,Banjara Hills,Apollo Hospitals,Hyderabad,495.61,Online
T004002,2024-09-13 18:25:00,2024-09-13 19:41:00,Bandra,Office Complex,Mumbai,1088.86,Online
T006485,2024-09-20 07:20:00,2024-09-20 08:16:00,Kurla,Mall,Mumbai,533.53,Online
T002047,2024-09-06 07:07:00,2024-09-06 07:22:00,Baner,Phoenix Mall,Pune,278.21,Online
T001801,2024-09-06 20:22:00,2024-09-06 21:32:00,Gurgaon,Tech Park,Delhi,1760.28,Online
T005206,2024-09-16 08:18:00,2024-09-16 09:15:00,HSR Layout,Lalbagh,Bangalore,563.84,Online
T004553,2024-09-14 08:59:00,2024-09-14 10:20:00,Hadapsar,COEP Campus,Pune,637.43,Cash
T003059,2024-09-10 19:12:00,2024-09-10 19:55:00,Banjara Hills,Golconda Fort,Hyderabad,361.16,Online
T004487,2024-09-14 08:36:00,2024-09-14 09:02:00,Pune Airport,MG Road,Pune,257.2,Online
T003063,2024-09-10 08:32:00,2024-09-10 09:55:00,Mylapore,Apollo Hospital,Chennai,751.85,Cash
T000340,2024-09-01 15:08:00,2024-09-01 16:27:00,Jubilee Hills,Charminar,Hyderabad,552.99,Online
T005018,2024-09-15 01:51:00,2024-09-15 02:03:00,IGI Airport,Chandni Chowk,Delhi,494.41,Online
T000759,2024-09-03 20:23:00,2024-09-03 21:03:00,Connaught Place,Chandni Chowk,Delhi,1478.46,Online
T002924,2024-09-10 19:42:00,2024-09-10 21:06:00,Porur,IIT Madras,Chennai,867.4,Online
T005876,2024-09-18 12:54:00,2024-09-18 13:36:00,Jayanagar,Cubbon Park,Bangalore,681.24,Online
T000898,2024-09-03 03:40:00,2024-09-03 04:56:00,Banashankari,ITC Gardenia,Bangalore,770.64,Online
T000313,2024-09-01 17:57:00,2024-09-01 19:18:00,Porur,Taj Coromandel,Chennai,697.86,Online
T002045,2024-09-06 17:46:00,2024-09-06 18:49:00,Kurla,Stadium,Mumbai,576.41,Online
T002751,2024-09-09 22:33:00,2024-09-09 23:02:00,Malleshwaram,UB City Mall,Bangalore,549.05,Online
T003269,2024-09-10 20:36:00,2024-09-10 21:41:00,MG Road,KR Market,Bangalore,778.02,Online
T001248,2024-09-04 07:20:00,2024-09-04 08:43:00,Powai,Port,Mumbai,400.22,Online
T003642,2024-09-12 17:44:00,2024-09-12 18:53:00,Malleshwaram,Victoria Hospital,Bangalore,612.41,Cash
T004657,2024-09-14 10:28:00,2024-09-14 11:13:00,Dwarka,AIIMS,Delhi,653.6,Online
T003773,2024-09-12 17:01:00,2024-09-12 17:40:00,Hadapsar,Phoenix Mall,Pune,523.9,Cash
T004208,2024-09-13 10:37:00,2024-09-13 11:10:00,Banjara Hills,Forum Mall,Hyderabad,316.53,Cash
T006177,2024-09-18 00:15:00,2024-09-18 01:05:00,Airport,Stadium,Mumbai,673.55,Online
T002520,2024-09-08 21:48:00,2024-09-08 22:53:00,Kempegowda Airport,KR Market,Bangalore,528.59,Online
T000341,2024-09-01 09:21:00,2024-09-01 10:09:00,Secunderabad,HITEC City,Hyderabad,398.12,Cash
T002822,2024-09-09 20:56:00,2024-09-09 22:24:00,Noida,Five Star Hotel,Delhi,880.3,Online
T002375,2024-09-07 06:13:00,2024-09-07 06:37:00,IGI Airport,DU Campus,Delhi,567.87,Cash
T002078,2024-09-07 21:28:00,2024-09-07 22:17:00,Kondapur,Lumbini Park,Hyderabad,492.88,Online
T004684,2024-09-14 23:03:00,2024-09-14 23:37:00,Banjara Hills,Lumbini Park,Hyderabad,284.17,Cash
T003171,2024-09-10 09:54:00,2024-09-10 11:09:00,Indiranagar,Chinnaswamy Stadium,Bangalore,1100.97,Online
T005417,2024-09-17 20:31:00,2024-09-17 21:58:00,Velachery,IT Corridor,Chennai,591.61,Online
T000581,2024-09-02 00:31:00,2024-09-02 01:55:00,Downtown,Mall,Mumbai,825.7,Online
T003096,2024-09-10 10:15:00,2024-09-10 10:36:00,Bandra,Port,Mumbai,466.23,Online
